profile_key,completion_sequence,market,title,address,observed_sources,observed_categories,source_phone,source_domain,official_site_url,exact_google_profile_url,exact_title_address_search_url,organization_key,evidence_route,manual_decision,decision_evidence,evidence_url,reviewed_by,reviewed_on
google:cid:9629879480313591668,135,NYC_NY_L,Betances Health Center,"280 Henry St, New York, NY 10002",business_listings,Community health center,+1212-227-8401,www.betances.org,http://www.betances.org/,https://www.google.com/maps?cid=9629879480313591668,https://www.google.com/search?q=%22Betances+Health+Center%22+%22280+Henry+St%2C+New+York%2C+NY+10002%22+dental,www.betances.org,official_site_and_exact_profile,,,,,
google:cid:5699955828418129941,136,NYC_NY_L,Be Well Primary Health Care Center,"3007 Farragut Rd, Brooklyn, NY 11210",business_listings,Internist,+1718-253-9355,www.bewellmedical.com,http://www.bewellmedical.com/,https://www.google.com/maps?cid=5699955828418129941,https://www.google.com/search?q=%22Be+Well+Primary+Health+Care+Center%22+%223007+Farragut+Rd%2C+Brooklyn%2C+NY+11210%22+dental,www.bewellmedical.com,official_site_and_exact_profile,,,,,
google:cid:3395348879050996542,137,NYC_NY_L,BMS Family Health and Wellness Centers@Ashford,"650 Ashford St, Brooklyn, NY 11207",business_listings,Medical Center,+1718-345-5000,www.bmsfamilyhealth.org,https://www.bmsfamilyhealth.org/,https://www.google.com/maps?cid=3395348879050996542,https://www.google.com/search?q=%22BMS+Family+Health+and+Wellness+Centers%40Ashford%22+%22650+Ashford+St%2C+Brooklyn%2C+NY+11207%22+dental,www.bmsfamilyhealth.org,official_site_and_exact_profile,,,,,
google:cid:14221168649792805791,138,NYC_NY_L,Whitman Ingersoll Farragut Hea,"297 Myrtle Ave, Brooklyn, NY 11205",business_listings,Medical clinic,+1718-596-8000,www.brooklynplaza.org,http://www.brooklynplaza.org/,https://www.google.com/maps?cid=14221168649792805791,https://www.google.com/search?q=%22Whitman+Ingersoll+Farragut+Hea%22+%22297+Myrtle+Ave%2C+Brooklyn%2C+NY+11205%22+dental,www.brooklynplaza.org,official_site_and_exact_profile,,,,,
google:cid:5427215135935540092,139,NYC_NY_L,Charles B. Wang Community Health Center,"131-72 40th Rd 4th Floor, Flushing, NY 11354",business_listings,Medical Center,+1718-587-1111,www.cbwchc.org,https://www.cbwchc.org/,https://www.google.com/maps?cid=5427215135935540092,https://www.google.com/search?q=%22Charles+B.+Wang+Community+Health+Center%22+%22131-72+40th+Rd+4th+Floor%2C+Flushing%2C+NY+11354%22+dental,www.cbwchc.org,official_site_and_exact_profile,,,,,
google:cid:7617309210467543931,140,NYC_NY_L,"Antonia Sarris, LCSW","25 Chapel St, Brooklyn, NY 11201",business_listings,Social services organization,+1718-398-0153,www.ccbq.org,http://www.ccbq.org/,https://www.google.com/maps?cid=7617309210467543931,https://www.google.com/search?q=%22Antonia+Sarris%2C+LCSW%22+%2225+Chapel+St%2C+Brooklyn%2C+NY+11201%22+dental,www.ccbq.org,official_site_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Social services organization, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=7617309210467543931,Codex-assisted exact-profile audit,2026-09-25
google:cid:7171405538689679713,141,NYC_NY_L,Coffee and Consulting LLC,"1633 E 15th St, Brooklyn, NY 11229",business_listings,Bookkeeping service,+1401-236-7286,www.coffeeandconsultingllc.com,https://www.coffeeandconsultingllc.com/,https://www.google.com/maps?cid=7171405538689679713,https://www.google.com/search?q=%22Coffee+and+Consulting+LLC%22+%221633+E+15th+St%2C+Brooklyn%2C+NY+11229%22+dental,www.coffeeandconsultingllc.com,official_site_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Bookkeeping service, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=7171405538689679713,Codex-assisted exact-profile audit,2026-09-25
google:cid:18239375735290298326,142,NYC_NY_L,Damian Family Health Center,"137-50 Jamaica Ave, Jamaica, NY 11435",business_listings,Medical clinic,+1718-298-5100,www.damian.org,http://www.damian.org/,https://www.google.com/maps?cid=18239375735290298326,https://www.google.com/search?q=%22Damian+Family+Health+Center%22+%22137-50+Jamaica+Ave%2C+Jamaica%2C+NY+11435%22+dental,www.damian.org,official_site_and_exact_profile,,,,,
google:cid:5452137540325187513,143,NYC_NY_L,Devonshire House,"28 E 10th St, New York, NY 10003",business_listings,Condominium complex,+1212-254-2053,www.devonshirehouse10th.com,https://www.devonshirehouse10th.com/,https://www.google.com/maps?cid=5452137540325187513,https://www.google.com/search?q=%22Devonshire+House%22+%2228+E+10th+St%2C+New+York%2C+NY+10003%22+dental,www.devonshirehouse10th.com,official_site_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Condominium complex, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=5452137540325187513,Codex-assisted exact-profile audit,2026-09-25
google:cid:7626899602233517191,144,NYC_NY_L,Health Science Center At Brooklyn,"450 Clarkson Ave #30, Brooklyn, NY 11203",business_listings,Medical clinic,+1718-270-1000,www.downstate.edu,http://www.downstate.edu/,https://www.google.com/maps?cid=7626899602233517191,https://www.google.com/search?q=%22Health+Science+Center+At+Brooklyn%22+%22450+Clarkson+Ave+%2330%2C+Brooklyn%2C+NY+11203%22+dental,www.downstate.edu,official_site_and_exact_profile,,,,,
google:cid:3257959083374607564,145,NYC_NY_L,First Family Care Medical and Dental,"701 Avenue U, Brooklyn, NY 11223",business_listings,Medical clinic,+1718-336-0100,www.firstfamilycare.com,http://www.firstfamilycare.com/,https://www.google.com/maps?cid=3257959083374607564,https://www.google.com/search?q=%22First+Family+Care+Medical+and+Dental%22+%22701+Avenue+U%2C+Brooklyn%2C+NY+11223%22+dental,www.firstfamilycare.com,official_site_and_exact_profile,,,,,
google:cid:15971631033806517776,146,NYC_NY_L,Geoffrey Halberstadt,"364 Merrick Rd, Rockville Centre, NY 11570",business_listings,Medical clinic,+1516-594-9510,www.halberstadtortho.com,https://www.halberstadtortho.com/,https://www.google.com/maps?cid=15971631033806517776,https://www.google.com/search?q=%22Geoffrey+Halberstadt%22+%22364+Merrick+Rd%2C+Rockville+Centre%2C+NY+11570%22+dental,www.halberstadtortho.com,official_site_and_exact_profile,,,,,
google:cid:1233923132299180747,147,NYC_NY_L,Harlem United's The Nest Community Health Center,"169 W 133rd St, New York, NY 10030",business_listings,Community health center,+1844-464-2753,www.harlemunited.org,http://www.harlemunited.org/,https://www.google.com/maps?cid=1233923132299180747,https://www.google.com/search?q=%22Harlem+United%27s+The+Nest+Community+Health+Center%22+%22169+W+133rd+St%2C+New+York%2C+NY+10030%22+dental,www.harlemunited.org,official_site_and_exact_profile,,,,,
google:cid:12316060239770702726,148,NYC_NY_L,Queens Audiology PLLC,"150-12 14th Ave, Whitestone, NY 11357",business_listings,Medical clinic,+1718-279-4327,www.manhattanaudiology.com,https://www.manhattanaudiology.com/,https://www.google.com/maps?cid=12316060239770702726,https://www.google.com/search?q=%22Queens+Audiology+PLLC%22+%22150-12+14th+Ave%2C+Whitestone%2C+NY+11357%22+dental,www.manhattanaudiology.com,official_site_and_exact_profile,,,,,
google:cid:18302922146132025269,149,NYC_NY_L,Sterling Podiatric PC,"1250 E 223rd St, Bronx, NY 10466",business_listings,Medical clinic,+1347-602-5881,www.marvabuttersdpm.com,http://www.marvabuttersdpm.com/,https://www.google.com/maps?cid=18302922146132025269,https://www.google.com/search?q=%22Sterling+Podiatric+PC%22+%221250+E+223rd+St%2C+Bronx%2C+NY+10466%22+dental,www.marvabuttersdpm.com,official_site_and_exact_profile,,,,,
google:cid:6815302961615898188,150,NYC_NY_L,Medical Orthodontics,"45 Park Ave PH 01, New York, NY 10016",business_listings,Medical spa,+1212-779-8442,www.medicalorthodontics.org,http://www.medicalorthodontics.org/,https://www.google.com/maps?cid=6815302961615898188,https://www.google.com/search?q=%22Medical+Orthodontics%22+%2245+Park+Ave+PH+01%2C+New+York%2C+NY+10016%22+dental,www.medicalorthodontics.org,official_site_and_exact_profile,,,,,
google:cid:13390369086248022341,151,NYC_NY_L,Morris Heights Health Center,"85 W Burnside Ave, Bronx, NY 10453",business_listings,Medical Center,+1718-716-4400,www.mhhc.org,https://www.mhhc.org/,https://www.google.com/maps?cid=13390369086248022341,https://www.google.com/search?q=%22Morris+Heights+Health+Center%22+%2285+W+Burnside+Ave%2C+Bronx%2C+NY+10453%22+dental,www.mhhc.org,official_site_and_exact_profile,,,,,
google:cid:18397791011711702157,152,NYC_NY_L,Montefiore Janice A Simpson,"1625 Poplar St, Bronx, NY 10461",business_listings,Medical clinic,+1866-662-9729,www.montefiore.org,http://www.montefiore.org/,https://www.google.com/maps?cid=18397791011711702157,https://www.google.com/search?q=%22Montefiore+Janice+A+Simpson%22+%221625+Poplar+St%2C+Bronx%2C+NY+10461%22+dental,www.montefiore.org,official_site_and_exact_profile,,,,,
google:cid:13044985527534183180,153,NYC_NY_L,Project Renewal Fort Washington Men's Shelter,"651 W 168th St, New York, NY 10032",business_listings,Homeless shelter,+1212-740-1780,www.projectrenewal.org,http://www.projectrenewal.org/,https://www.google.com/maps?cid=13044985527534183180,https://www.google.com/search?q=%22Project+Renewal+Fort+Washington+Men%27s+Shelter%22+%22651+W+168th+St%2C+New+York%2C+NY+10032%22+dental,www.projectrenewal.org,official_site_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Homeless shelter, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=13044985527534183180,Codex-assisted exact-profile audit,2026-09-25
google:cid:12506336222272585870,154,NYC_NY_L,Ron Rinaldi Photography,"225 W 28th St, New York, NY 10001",business_listings,Photographer,+1917-868-3059,www.ronrinaldi.com,http://www.ronrinaldi.com/,https://www.google.com/maps?cid=12506336222272585870,https://www.google.com/search?q=%22Ron+Rinaldi+Photography%22+%22225+W+28th+St%2C+New+York%2C+NY+10001%22+dental,www.ronrinaldi.com,official_site_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Photographer, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=12506336222272585870,Codex-assisted exact-profile audit,2026-09-25
google:cid:18166011723617241542,155,NYC_NY_L,SleepWell Orthotics,"693 5th Ave Ste 1400, New York, NY 10022",business_listings,Sleep clinic,+1212-777-6725,www.sleepwellorthotics.com,https://www.sleepwellorthotics.com/,https://www.google.com/maps?cid=18166011723617241542,https://www.google.com/search?q=%22SleepWell+Orthotics%22+%22693+5th+Ave+Ste+1400%2C+New+York%2C+NY+10022%22+dental,www.sleepwellorthotics.com,official_site_and_exact_profile,,,,,
google:cid:8780094804165839386,156,NYC_NY_L,Urban Health Plan,"1065 Southern Blvd, Bronx, NY 10459",business_listings,Medical clinic,+1718-589-2440,www.urbanhealthplan.org,http://www.urbanhealthplan.org/,https://www.google.com/maps?cid=8780094804165839386,https://www.google.com/search?q=%22Urban+Health+Plan%22+%221065+Southern+Blvd%2C+Bronx%2C+NY+10459%22+dental,www.urbanhealthplan.org,official_site_and_exact_profile,,,,,
google:cid:8290167571579195981,157,NYC_NY_L,"VisoDent NYC - Teeth whitening, Invisalign, Aesthetics clinic","903 Park Avenue Main Floor Office, New York, NY 10075",business_listings,Doctor,+1212-991-9095,www.visodentnyc.com,https://www.visodentnyc.com/,https://www.google.com/maps?cid=8290167571579195981,https://www.google.com/search?q=%22VisoDent+NYC+-+Teeth+whitening%2C+Invisalign%2C+Aesthetics+clinic%22+%22903+Park+Avenue+Main+Floor+Office%2C+New+York%2C+NY+10075%22+dental,www.visodentnyc.com,official_site_and_exact_profile,,,,,
google:cid:10928271238652832087,158,NYC_NY_L,Windsor Podiatry,"1655 Flatbush Ave # A103, Brooklyn, NY 11210",business_listings,Medical clinic,+1718-252-2727,www.windsorpodiatry.com,http://www.windsorpodiatry.com/,https://www.google.com/maps?cid=10928271238652832087,https://www.google.com/search?q=%22Windsor+Podiatry%22+%221655+Flatbush+Ave+%23+A103%2C+Brooklyn%2C+NY+11210%22+dental,www.windsorpodiatry.com,official_site_and_exact_profile,,,,,
google:cid:3260818236341142390,159,SanFrancisco_CA_L,Lyon-Martin Community Health Services,"1735 Mission St, San Francisco, CA 94103",maps_core,Medical clinic,+1415-565-7667,lyon-martin.org,http://lyon-martin.org/,https://www.google.com/maps?cid=3260818236341142390,https://www.google.com/search?q=%22Lyon-Martin+Community+Health+Services%22+%221735+Mission+St%2C+San+Francisco%2C+CA+94103%22+dental,lyon-martin.org,official_site_and_exact_profile,,,,,
google:cid:14237711967666725015,160,SanFrancisco_CA_L,Clinic by the Bay,"35 Onondaga Ave, San Francisco, CA 94112",business_listings,Medical clinic,+1415-405-0222,www.clinicbythebay.org,http://www.clinicbythebay.org/,https://www.google.com/maps?cid=14237711967666725015,https://www.google.com/search?q=%22Clinic+by+the+Bay%22+%2235+Onondaga+Ave%2C+San+Francisco%2C+CA+94112%22+dental,www.clinicbythebay.org,official_site_and_exact_profile,,,,,
google:cid:11372912843166958775,161,SanFrancisco_CA_L,Envoy Health,"5432 Geary Blvd Unit 787, San Francisco, CA 94121",business_listings,Health consultant,+1415-406-6339,www.envoyhealth.io,https://www.envoyhealth.io/,https://www.google.com/maps?cid=11372912843166958775,https://www.google.com/search?q=%22Envoy+Health%22+%225432+Geary+Blvd+Unit+787%2C+San+Francisco%2C+CA+94121%22+dental,www.envoyhealth.io,official_site_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Health consultant, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=11372912843166958775,Codex-assisted exact-profile audit,2026-09-25
google:cid:10983116578148769284,162,SanFrancisco_CA_L,Facial Therapy Studio,"90 Gough St, San Francisco, CA 94102",business_listings,Medical spa,+1415-706-7687,www.facialtherapystudio.com,https://www.facialtherapystudio.com/,https://www.google.com/maps?cid=10983116578148769284,https://www.google.com/search?q=%22Facial+Therapy+Studio%22+%2290+Gough+St%2C+San+Francisco%2C+CA+94102%22+dental,www.facialtherapystudio.com,official_site_and_exact_profile,,,,,
google:cid:7955568972727550025,163,SanFrancisco_CA_L,HealthRIGHT 360,"1563 Mission St, San Francisco, CA 94103",maps_core,Addiction treatment center,+1415-762-3700,www.healthright360.org,http://www.healthright360.org/,https://www.google.com/maps?cid=7955568972727550025,https://www.google.com/search?q=%22HealthRIGHT+360%22+%221563+Mission+St%2C+San+Francisco%2C+CA+94103%22+dental,www.healthright360.org,official_site_and_exact_profile,,,,,
google:cid:12517242987390427288,164,SanFrancisco_CA_L,Los Portales Medical and Dental Center,"2480 Mission St, San Francisco, CA 94110",maps_core,Medical Center,,www.losportalesmd.com,https://www.losportalesmd.com/,https://www.google.com/maps?cid=12517242987390427288,https://www.google.com/search?q=%22Los+Portales+Medical+and+Dental+Center%22+%222480+Mission+St%2C+San+Francisco%2C+CA+94110%22+dental,www.losportalesmd.com,official_site_and_exact_profile,,,,,
google:cid:12201026490335252961,165,SanFrancisco_CA_L,Native American Health Center - 160 Capp St,"160 Capp St, San Francisco, CA 94110",maps_core,Medical clinic,+1415-417-3500,www.nativehealth.org,http://www.nativehealth.org/,https://www.google.com/maps?cid=12201026490335252961,https://www.google.com/search?q=%22Native+American+Health+Center+-+160+Capp+St%22+%22160+Capp+St%2C+San+Francisco%2C+CA+94110%22+dental,www.nativehealth.org,official_site_and_exact_profile,,,,,
google:cid:14242845636480544373,166,SanFrancisco_CA_L,NEMS PACE San Francisco Chinatown Center,"728 Pacific Ave Ste 200, San Francisco, CA 94133",business_listings,Community health center,+1888-981-8909,www.nemspace.org,https://www.nemspace.org/,https://www.google.com/maps?cid=14242845636480544373,https://www.google.com/search?q=%22NEMS+PACE+San+Francisco+Chinatown+Center%22+%22728+Pacific+Ave+Ste+200%2C+San+Francisco%2C+CA+94133%22+dental,www.nemspace.org,official_site_and_exact_profile,,,,,
google:cid:10103828371342018102,167,SaranacLake_NY_S,Adirondack Health,"2233 NY-86, Saranac Lake, NY 12983",maps_core,Medical clinic,+1518-891-4141,www.adirondackhealth.org,http://www.adirondackhealth.org/,https://www.google.com/maps?cid=10103828371342018102,https://www.google.com/search?q=%22Adirondack+Health%22+%222233+NY-86%2C+Saranac+Lake%2C+NY+12983%22+dental,www.adirondackhealth.org,official_site_and_exact_profile,,,,,
google:cid:1725797652379241771,168,Toccoa_GA_S,Open Arms Clinic,"109 Big A Rd, Toccoa, GA 30577",maps_core,Medical clinic,+1706-886-0940,www.openarmsclinicga.com,http://www.openarmsclinicga.com/,https://www.google.com/maps?cid=1725797652379241771,https://www.google.com/search?q=%22Open+Arms+Clinic%22+%22109+Big+A+Rd%2C+Toccoa%2C+GA+30577%22+dental,www.openarmsclinicga.com,official_site_and_exact_profile,,,,,
google:cid:7988439992617257135,169,Vidalia_GA_S,Dermatology Associates,"1013 E 1st St, Vidalia, GA 30474",maps_core,Skin care clinic,+1912-472-6104,dermatologyassociatesga.com,https://dermatologyassociatesga.com/,https://www.google.com/maps?cid=7988439992617257135,https://www.google.com/search?q=%22Dermatology+Associates%22+%221013+E+1st+St%2C+Vidalia%2C+GA+30474%22+dental,dermatologyassociatesga.com,official_site_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Skin care clinic, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=7988439992617257135,Codex-assisted exact-profile audit,2026-09-25
google:cid:2428785299818441667,170,Atlanta_GA_L,Medhanie Berhane,"2020 Peachtree Rd NW, Atlanta, GA 30309",business_listings,Surgeon,+1404-350-3602,,,https://www.google.com/maps?cid=2428785299818441667,https://www.google.com/search?q=%22Medhanie+Berhane%22+%222020+Peachtree+Rd+NW%2C+Atlanta%2C+GA+30309%22+dental,medhanie berhane,phone_and_exact_profile,,,,,
google:cid:17876037465300181764,171,Atlanta_GA_L,Southside Health Care Inc: Mills Anthony MD,"1046 Ridge Ave SW #4, Atlanta, GA 30315",business_listings,Medical Center,+1404-688-1350,,,https://www.google.com/maps?cid=17876037465300181764,https://www.google.com/search?q=%22Southside+Health+Care+Inc%3A+Mills+Anthony+MD%22+%221046+Ridge+Ave+SW+%234%2C+Atlanta%2C+GA+30315%22+dental,southside health care inc mills anthony md,phone_and_exact_profile,,,,,
google:cid:16042696556243485449,172,Augusta_GA_L,TMJ Associates,"456 Furys Ferry Rd, Augusta, GA 30907",maps_specialist,Cancer treatment center,+1706-836-8840,,,https://www.google.com/maps?cid=16042696556243485449,https://www.google.com/search?q=%22TMJ+Associates%22+%22456+Furys+Ferry+Rd%2C+Augusta%2C+GA+30907%22+dental,tmj associates,phone_and_exact_profile,,,,,
google:cid:16190680881071780487,173,Buffalo_NY_L,City Smiles,"2264 Main St Apt 1, Buffalo, NY 14214",business_listings,Medical clinic,+1716-837-4029,,,https://www.google.com/maps?cid=16190680881071780487,https://www.google.com/search?q=%22City+Smiles%22+%222264+Main+St+Apt+1%2C+Buffalo%2C+NY+14214%22+dental,city smiles,phone_and_exact_profile,,,,,
google:cid:11366070002874749651,174,Buffalo_NY_L,Dr MGK,"University at Buffalo South Campus, State, 3435 Main St, Buffalo, NY 14215",maps_specialist,,+1304-508-8588,,,https://www.google.com/maps?cid=11366070002874749651,https://www.google.com/search?q=%22Dr+MGK%22+%22University+at+Buffalo+South+Campus%2C+State%2C+3435+Main+St%2C+Buffalo%2C+NY+14215%22+dental,dr mgk,phone_and_exact_profile,,,,,
google:cid:126764987546349880,175,Buffalo_NY_L,Smile Direct Club,"Located inside Sola Salon, 4110 Maple Rd, Buffalo, NY 14226",business_listings,Health and beauty shop,+1800-688-4010,,,https://www.google.com/maps?cid=126764987546349880,https://www.google.com/search?q=%22Smile+Direct+Club%22+%22Located+inside+Sola+Salon%2C+4110+Maple+Rd%2C+Buffalo%2C+NY+14226%22+dental,smile direct club,phone_and_exact_profile,exclude_non_dentist_category,"SmileDirectClub ceased operations in December 2023, so this storefront is not a current patient-facing dental provider.",https://apnews.com/article/smiledirectclub-shuts-down-teeth-aligners-84ae3f8b0b5d8de5c4952208087e817a,Codex-assisted exact-profile audit,2026-09-25
google:cid:4884419086949519441,176,Buffalo_NY_L,The Cardiac Connection,"5427 Transit Rd, Williamsville, NY 14221",business_listings,Medical clinic,+1716-639-0200,,,https://www.google.com/maps?cid=4884419086949519441,https://www.google.com/search?q=%22The+Cardiac+Connection%22+%225427+Transit+Rd%2C+Williamsville%2C+NY+14221%22+dental,the cardiac connection,phone_and_exact_profile,,,,,
google:cid:637581436883905048,177,Eureka_CA_S,Casey Kelly,"2200 Tydd St, Eureka, CA 95501",maps_core,Physician assistant,+1707-269-7051,,,https://www.google.com/maps?cid=637581436883905048,https://www.google.com/search?q=%22Casey+Kelly%22+%222200+Tydd+St%2C+Eureka%2C+CA+95501%22+dental,casey kelly,phone_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Physician assistant, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=637581436883905048,Codex-assisted exact-profile audit,2026-09-25
google:cid:7813504546310747474,178,FortBragg_CA_S,Align Orthotics & Prosthetics,"401 Cypress St, Fort Bragg, CA 95437",maps_core|maps_specialist,Orthotics & prosthetics service,+1707-937-3003,,,https://www.google.com/maps?cid=7813504546310747474,https://www.google.com/search?q=%22Align+Orthotics+%26+Prosthetics%22+%22401+Cypress+St%2C+Fort+Bragg%2C+CA+95437%22+dental,align orthotics prosthetics,phone_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Orthotics & prosthetics service, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=7813504546310747474,Codex-assisted exact-profile audit,2026-09-25
google:cid:8005356864665464194,179,FortBragg_CA_S,My Beautiful Nails,"120 E Redwood Ave, Fort Bragg, CA 95437",maps_core,Nail salon,+1707-964-3001,,,https://www.google.com/maps?cid=8005356864665464194,https://www.google.com/search?q=%22My+Beautiful+Nails%22+%22120+E+Redwood+Ave%2C+Fort+Bragg%2C+CA+95437%22+dental,my beautiful nails,phone_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Nail salon, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=8005356864665464194,Codex-assisted exact-profile audit,2026-09-25
google:cid:3746368657671100983,180,LA_CA_L,AmeriplanUsa,"760 W Lomita Blvd, Harbor City, CA 90710",business_listings,Chiropractor,+1800-467-0708,,,https://www.google.com/maps?cid=3746368657671100983,https://www.google.com/search?q=%22AmeriplanUsa%22+%22760+W+Lomita+Blvd%2C+Harbor+City%2C+CA+90710%22+dental,ameriplanusa,phone_and_exact_profile,,,,,
google:cid:14188941666966415095,181,LA_CA_L,Appliance Therapy Group,"9129 Lurline Ave, Chatsworth, CA 91311",business_listings,Appliance store,+1800-423-3270,,,https://www.google.com/maps?cid=14188941666966415095,https://www.google.com/search?q=%22Appliance+Therapy+Group%22+%229129+Lurline+Ave%2C+Chatsworth%2C+CA+91311%22+dental,appliance therapy group,phone_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Appliance store, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=14188941666966415095,Codex-assisted exact-profile audit,2026-09-25
google:cid:2810400098018904937,182,LA_CA_L,Best Choice Denture Implants and Repair,"8833 Reseda Blvd, Northridge, CA 91324",business_listings,Denture care center,+1213-733-9617,,,https://www.google.com/maps?cid=2810400098018904937,https://www.google.com/search?q=%22Best+Choice+Denture+Implants+and+Repair%22+%228833+Reseda+Blvd%2C+Northridge%2C+CA+91324%22+dental,best choice denture implants and repair,phone_and_exact_profile,,,,,
google:cid:17695359038008349542,183,LA_CA_L,Beverly Hills Augmentation & Tuck,"436 N Roxbury Dr Ste Penthouse South B, Beverly Hills, CA 90210",business_listings,Plastic surgeon,+1310-999-0418,,,https://www.google.com/maps?cid=17695359038008349542,https://www.google.com/search?q=%22Beverly+Hills+Augmentation+%26+Tuck%22+%22436+N+Roxbury+Dr+Ste+Penthouse+South+B%2C+Beverly+Hills%2C+CA+90210%22+dental,beverly hills augmentation tuck,phone_and_exact_profile,,,,,
google:cid:16992949408117753400,184,LA_CA_L,DENTAL CLINIC LLC,"6933 Santa Monica Blvd, Los Angeles, CA 90038",maps_core,Medical clinic,+1888-217-4563,,,https://www.google.com/maps?cid=16992949408117753400,https://www.google.com/search?q=%22DENTAL+CLINIC+LLC%22+%226933+Santa+Monica+Blvd%2C+Los+Angeles%2C+CA+90038%22+dental,dental clinic llc,phone_and_exact_profile,,,,,
google:cid:8725559073317735762,185,LA_CA_L,Denture Care Services,"4686 Woodside Dr Apt 201, Los Angeles, CA 90065",business_listings,Denture care center,+1626-263-8528,,,https://www.google.com/maps?cid=8725559073317735762,https://www.google.com/search?q=%22Denture+Care+Services%22+%224686+Woodside+Dr+Apt+201%2C+Los+Angeles%2C+CA+90065%22+dental,denture care services,phone_and_exact_profile,,,,,
google:cid:5006005254849634573,186,LA_CA_L,Dr. Martin Galstyan,"813 Fair Oaks Ave, South Pasadena, CA 91030",business_listings,Medical clinic,+1626-593-0053,,,https://www.google.com/maps?cid=5006005254849634573,https://www.google.com/search?q=%22Dr.+Martin+Galstyan%22+%22813+Fair+Oaks+Ave%2C+South+Pasadena%2C+CA+91030%22+dental,dr martin galstyan,phone_and_exact_profile,,,,,
google:cid:2649598478930240656,187,LA_CA_L,Dr. Ruben Baghdassarian,"2888 Long Beach Blvd #265, Long Beach, CA 90806",business_listings,Urologist,+1562-598-6166,,,https://www.google.com/maps?cid=2649598478930240656,https://www.google.com/search?q=%22Dr.+Ruben+Baghdassarian%22+%222888+Long+Beach+Blvd+%23265%2C+Long+Beach%2C+CA+90806%22+dental,dr ruben baghdassarian,phone_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Urologist, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=2649598478930240656,Codex-assisted exact-profile audit,2026-09-25
google:cid:4180294560927685777,188,LA_CA_L,Foster Mall,"13408 Woodruff Ave, Bellflower, CA 90706",business_listings,Shopping mall,+1626-802-5595,,,https://www.google.com/maps?cid=4180294560927685777,https://www.google.com/search?q=%22Foster+Mall%22+%2213408+Woodruff+Ave%2C+Bellflower%2C+CA+90706%22+dental,foster mall,phone_and_exact_profile,exclude_non_dentist_category,"Exact Google profile title and primary category identify Shopping mall, not a patient-facing dental provider under the frozen study taxonomy.",https://www.google.com/maps?cid=4180294560927685777,Codex-assisted exact-profile audit,2026-09-25
google:cid:7491525317975939457,189,LA_CA_L,Jeffrey Ashraf Hammoudeh,"1510 San Pablo St, Los Angeles, CA 90033",business_listings,Plastic surgeon,+1323-442-5908,,,https://www.google.com/maps?cid=7491525317975939457,https://www.google.com/search?q=%22Jeffrey+Ashraf+Hammoudeh%22+%221510+San+Pablo+St%2C+Los+Angeles%2C+CA+90033%22+dental,jeffrey ashraf hammoudeh,phone_and_exact_profile,,,,,
google:cid:706109540966761708,190,LA_CA_L,"Mark M. Urata, MD","4650 Sunset Blvd, Los Angeles, CA 90027",business_listings,Plastic surgeon,+1323-361-2154,,,https://www.google.com/maps?cid=706109540966761708,https://www.google.com/search?q=%22Mark+M.+Urata%2C+MD%22+%224650+Sunset+Blvd%2C+Los+Angeles%2C+CA+90027%22+dental,mark m urata md,phone_and_exact_profile,,,,,
google:cid:11349239648908701467,191,LA_CA_L,Mr. John Whitley,"10436 Sepulveda Blvd, Mission Hills, CA 91345",business_listings,Medical clinic,+1562-445-4267,,,https://www.google.com/maps?cid=11349239648908701467,https://www.google.com/search?q=%22Mr.+John+Whitley%22+%2210436+Sepulveda+Blvd%2C+Mission+Hills%2C+CA+91345%22+dental,mr john whitley,phone_and_exact_profile,,,,,
