profile_audit_sequence,decision_id,market,profile_key,title,address,observed_sources,observed_categories,observed_source_decisions,profile_status_basis,allowed_manual_decisions,manual_decision,decision_evidence,evidence_url,reviewed_by,reviewed_on,category_group_id,category_rule_pattern,category_rule_reasons,unknown_categories,dental_title_signals,nondental_title_signals,category_nonprovider_signals,suggested_manual_decision,review_tier,suggestion_basis,automatic_final_decision_applied,source_phone,source_domain,source_website_url,source_votes_count,source_latitude,source_longitude,verified_decision_applied,direct_profile_evidence_url,existing_evidence_route,normalized_source_domain,review_block_id,review_block_basis,row_review_note,audit_unit_profile_count,evidence_route,audit_priority,profile_search_query,profile_search_url,official_site_search_query,official_site_search_url,audit_rule
224,profile:Buffalo_NY_L:google:cid:4884419086949519441,Buffalo_NY_L,google:cid:4884419086949519441,The Cardiac Connection,"5427 Transit Rd, Williamsville, NY 14221",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1716-639-0200,,,,42.9942116,-78.6968122,False,https://www.google.com/maps?cid=4884419086949519441,google_profile_only,,eligibility_review_block:41efcc276edea1f7,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""The Cardiac Connection"" ""5427 Transit Rd, Williamsville, NY 14221"" ""+1716-639-0200"" dentist dental patients",https://www.google.com/search?q=%22The+Cardiac+Connection%22+%225427+Transit+Rd%2C+Williamsville%2C+NY+14221%22+%22%2B1716-639-0200%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
225,profile:Eureka_CA_S:google:cid:637581436883905048,Eureka_CA_S,google:cid:637581436883905048,Casey Kelly,"2200 Tydd St, Eureka, CA 95501",maps_core,Physician assistant,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:4be703df9eed5108,unknown,,Physician assistant,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1707-269-7051,,,,40.8020886,-124.1458058,False,https://www.google.com/maps?cid=637581436883905048,google_profile_only,,eligibility_review_block:fba07c19aa99e90a,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Casey Kelly"" ""2200 Tydd St, Eureka, CA 95501"" ""+1707-269-7051"" dentist dental patients",https://www.google.com/search?q=%22Casey+Kelly%22+%222200+Tydd+St%2C+Eureka%2C+CA+95501%22+%22%2B1707-269-7051%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
226,profile:FortBragg_CA_S:google:cid:7813504546310747474,FortBragg_CA_S,google:cid:7813504546310747474,Align Orthotics & Prosthetics,"401 Cypress St, Fort Bragg, CA 95437",maps_core|maps_specialist,Orthotics & prosthetics service,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:6802faf098d90035,unknown,,Orthotics & prosthetics service,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1707-937-3003,,,1.0,39.4330766,-123.8009115,False,https://www.google.com/maps?cid=7813504546310747474,google_profile_only,,eligibility_review_block:04ca1c406fc2af4a,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Align Orthotics & Prosthetics"" ""401 Cypress St, Fort Bragg, CA 95437"" ""+1707-937-3003"" dentist dental patients",https://www.google.com/search?q=%22Align+Orthotics+%26+Prosthetics%22+%22401+Cypress+St%2C+Fort+Bragg%2C+CA+95437%22+%22%2B1707-937-3003%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
227,profile:FortBragg_CA_S:google:cid:8005356864665464194,FortBragg_CA_S,google:cid:8005356864665464194,My Beautiful Nails,"120 E Redwood Ave, Fort Bragg, CA 95437",maps_core,Nail salon,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:57eeb9e687d4ba7d,unknown,,Nail salon,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1707-964-3001,,,78.0,39.4441522,-123.805279,False,https://www.google.com/maps?cid=8005356864665464194,google_profile_only,,eligibility_review_block:e9ad4d4fff724825,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""My Beautiful Nails"" ""120 E Redwood Ave, Fort Bragg, CA 95437"" ""+1707-964-3001"" dentist dental patients",https://www.google.com/search?q=%22My+Beautiful+Nails%22+%22120+E+Redwood+Ave%2C+Fort+Bragg%2C+CA+95437%22+%22%2B1707-964-3001%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
228,profile:LA_CA_L:google:cid:3746368657671100983,LA_CA_L,google:cid:3746368657671100983,AmeriplanUsa,"760 W Lomita Blvd, Harbor City, CA 90710",business_listings,Chiropractor,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:dedfc745d89f2414,unknown,,Chiropractor,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1800-467-0708,,,1.0,33.7956135,-118.286761,False,https://www.google.com/maps?cid=3746368657671100983,google_profile_only,,eligibility_review_block:b6a5c9b5a59d6464,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""AmeriplanUsa"" ""760 W Lomita Blvd, Harbor City, CA 90710"" ""+1800-467-0708"" dentist dental patients",https://www.google.com/search?q=%22AmeriplanUsa%22+%22760+W+Lomita+Blvd%2C+Harbor+City%2C+CA+90710%22+%22%2B1800-467-0708%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
229,profile:LA_CA_L:google:cid:14188941666966415095,LA_CA_L,google:cid:14188941666966415095,Appliance Therapy Group,"9129 Lurline Ave, Chatsworth, CA 91311",business_listings,Appliance store,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b3f2ea68ed102628,unknown,,Appliance store,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1800-423-3270,,,,34.2365038,-118.584506,False,https://www.google.com/maps?cid=14188941666966415095,google_profile_only,,eligibility_review_block:a279597c1f1bcfba,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Appliance Therapy Group"" ""9129 Lurline Ave, Chatsworth, CA 91311"" ""+1800-423-3270"" dentist dental patients",https://www.google.com/search?q=%22Appliance+Therapy+Group%22+%229129+Lurline+Ave%2C+Chatsworth%2C+CA+91311%22+%22%2B1800-423-3270%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
230,profile:LA_CA_L:google:cid:2810400098018904937,LA_CA_L,google:cid:2810400098018904937,Best Choice Denture Implants and Repair,"8833 Reseda Blvd, Northridge, CA 91324",business_listings,Denture care center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:fe4a0b2a99a6e2f0,unknown,,Denture care center,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1213-733-9617,,,,34.2317062,-118.536269,False,https://www.google.com/maps?cid=2810400098018904937,google_profile_only,,eligibility_review_block:b07f6a619e55d6f2,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Best Choice Denture Implants and Repair"" ""8833 Reseda Blvd, Northridge, CA 91324"" ""+1213-733-9617"" dentist dental patients",https://www.google.com/search?q=%22Best+Choice+Denture+Implants+and+Repair%22+%228833+Reseda+Blvd%2C+Northridge%2C+CA+91324%22+%22%2B1213-733-9617%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
231,profile:LA_CA_L:google:cid:17695359038008349542,LA_CA_L,google:cid:17695359038008349542,Beverly Hills Augmentation & Tuck,"436 N Roxbury Dr Ste Penthouse South B, Beverly Hills, CA 90210",business_listings,Plastic surgeon,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:ad9d7cea6cadeae3,unknown,,Plastic surgeon,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1310-999-0418,,,,34.0680272,-118.4064381,False,https://www.google.com/maps?cid=17695359038008349542,google_profile_only,,eligibility_review_block:18128ac84c4d359b,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Beverly Hills Augmentation & Tuck"" ""436 N Roxbury Dr Ste Penthouse South B, Beverly Hills, CA 90210"" ""+1310-999-0418"" dentist dental patients",https://www.google.com/search?q=%22Beverly+Hills+Augmentation+%26+Tuck%22+%22436+N+Roxbury+Dr+Ste+Penthouse+South+B%2C+Beverly+Hills%2C+CA+90210%22+%22%2B1310-999-0418%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
232,profile:LA_CA_L:google:cid:8725559073317735762,LA_CA_L,google:cid:8725559073317735762,Denture Care Services,"4686 Woodside Dr Apt 201, Los Angeles, CA 90065",business_listings,Denture care center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:fe4a0b2a99a6e2f0,unknown,,Denture care center,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1626-263-8528,,,1.0,34.1002051,-118.204388,False,https://www.google.com/maps?cid=8725559073317735762,google_profile_only,,eligibility_review_block:4ff6d04b5a110b97,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Denture Care Services"" ""4686 Woodside Dr Apt 201, Los Angeles, CA 90065"" ""+1626-263-8528"" dentist dental patients",https://www.google.com/search?q=%22Denture+Care+Services%22+%224686+Woodside+Dr+Apt+201%2C+Los+Angeles%2C+CA+90065%22+%22%2B1626-263-8528%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
233,profile:LA_CA_L:google:cid:5006005254849634573,LA_CA_L,google:cid:5006005254849634573,Dr. Martin Galstyan,"813 Fair Oaks Ave, South Pasadena, CA 91030",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1626-593-0053,,,1.0,34.1163384,-118.150714,False,https://www.google.com/maps?cid=5006005254849634573,google_profile_only,,eligibility_review_block:15c0309c3c9fc3b9,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Dr. Martin Galstyan"" ""813 Fair Oaks Ave, South Pasadena, CA 91030"" ""+1626-593-0053"" dentist dental patients",https://www.google.com/search?q=%22Dr.+Martin+Galstyan%22+%22813+Fair+Oaks+Ave%2C+South+Pasadena%2C+CA+91030%22+%22%2B1626-593-0053%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
234,profile:LA_CA_L:google:cid:2649598478930240656,LA_CA_L,google:cid:2649598478930240656,Dr. Ruben Baghdassarian,"2888 Long Beach Blvd #265, Long Beach, CA 90806",business_listings,Urologist,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:f78d395ec472858a,unknown,,Urologist,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1562-598-6166,,,,33.8096693,-118.1889925,False,https://www.google.com/maps?cid=2649598478930240656,google_profile_only,,eligibility_review_block:c013c3dc307ae282,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Dr. Ruben Baghdassarian"" ""2888 Long Beach Blvd #265, Long Beach, CA 90806"" ""+1562-598-6166"" dentist dental patients",https://www.google.com/search?q=%22Dr.+Ruben+Baghdassarian%22+%222888+Long+Beach+Blvd+%23265%2C+Long+Beach%2C+CA+90806%22+%22%2B1562-598-6166%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
235,profile:LA_CA_L:google:cid:4180294560927685777,LA_CA_L,google:cid:4180294560927685777,Foster Mall,"13408 Woodruff Ave, Bellflower, CA 90706",business_listings,Shopping mall,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:a610b283ab567286,unknown,,Shopping mall,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1626-802-5595,,,,33.9091494,-118.1163364,False,https://www.google.com/maps?cid=4180294560927685777,google_profile_only,,eligibility_review_block:932b150e4e68c68d,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Foster Mall"" ""13408 Woodruff Ave, Bellflower, CA 90706"" ""+1626-802-5595"" dentist dental patients",https://www.google.com/search?q=%22Foster+Mall%22+%2213408+Woodruff+Ave%2C+Bellflower%2C+CA+90706%22+%22%2B1626-802-5595%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
236,profile:LA_CA_L:google:cid:7491525317975939457,LA_CA_L,google:cid:7491525317975939457,Jeffrey Ashraf Hammoudeh,"1510 San Pablo St, Los Angeles, CA 90033",business_listings,Plastic surgeon,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:ad9d7cea6cadeae3,unknown,,Plastic surgeon,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1323-442-5908,,,,34.0623826,-118.2019939,False,https://www.google.com/maps?cid=7491525317975939457,google_profile_only,,eligibility_review_block:e1af862ce0923dd2,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Jeffrey Ashraf Hammoudeh"" ""1510 San Pablo St, Los Angeles, CA 90033"" ""+1323-442-5908"" dentist dental patients",https://www.google.com/search?q=%22Jeffrey+Ashraf+Hammoudeh%22+%221510+San+Pablo+St%2C+Los+Angeles%2C+CA+90033%22+%22%2B1323-442-5908%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
237,profile:LA_CA_L:google:cid:706109540966761708,LA_CA_L,google:cid:706109540966761708,"Mark M. Urata, MD","4650 Sunset Blvd, Los Angeles, CA 90027",business_listings,Plastic surgeon,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:ad9d7cea6cadeae3,unknown,,Plastic surgeon,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1323-361-2154,,,,34.097772299999995,-118.2898676,False,https://www.google.com/maps?cid=706109540966761708,google_profile_only,,eligibility_review_block:cb98f9a6be846e47,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Mark M. Urata, MD"" ""4650 Sunset Blvd, Los Angeles, CA 90027"" ""+1323-361-2154"" dentist dental patients",https://www.google.com/search?q=%22Mark+M.+Urata%2C+MD%22+%224650+Sunset+Blvd%2C+Los+Angeles%2C+CA+90027%22+%22%2B1323-361-2154%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
238,profile:LA_CA_L:google:cid:11349239648908701467,LA_CA_L,google:cid:11349239648908701467,Mr. John Whitley,"10436 Sepulveda Blvd, Mission Hills, CA 91345",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1562-445-4267,,,,34.2607409,-118.4667104,False,https://www.google.com/maps?cid=11349239648908701467,google_profile_only,,eligibility_review_block:69918f93543f1e20,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Mr. John Whitley"" ""10436 Sepulveda Blvd, Mission Hills, CA 91345"" ""+1562-445-4267"" dentist dental patients",https://www.google.com/search?q=%22Mr.+John+Whitley%22+%2210436+Sepulveda+Blvd%2C+Mission+Hills%2C+CA+91345%22+%22%2B1562-445-4267%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
239,profile:LA_CA_L:google:cid:9661089799132322437,LA_CA_L,google:cid:9661089799132322437,Mundrugstore,"6333 W 3rd St, Los Angeles, CA 90036",business_listings,Alternative medicine practitioner,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:b5ae80e5ad7cea6d,unknown,,Alternative medicine practitioner,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1561-285-2397,,,6.0,34.0721124,-118.360326,False,https://www.google.com/maps?cid=9661089799132322437,google_profile_only,,eligibility_review_block:89b8b4dabb24bec0,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Mundrugstore"" ""6333 W 3rd St, Los Angeles, CA 90036"" ""+1561-285-2397"" dentist dental patients",https://www.google.com/search?q=%22Mundrugstore%22+%226333+W+3rd+St%2C+Los+Angeles%2C+CA+90036%22+%22%2B1561-285-2397%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
240,profile:LA_CA_L:google:cid:11990484528381377309,LA_CA_L,google:cid:11990484528381377309,"Pearlman D Hicks, Jr, MD","2360 Long Beach Blvd, Long Beach, CA 90806",business_listings,Plastic surgeon,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:ad9d7cea6cadeae3,unknown,,Plastic surgeon,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1562-595-9493,,,10.0,33.8001206,-118.1889094,False,https://www.google.com/maps?cid=11990484528381377309,google_profile_only,,eligibility_review_block:076620a60702bd7f,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Pearlman D Hicks, Jr, MD"" ""2360 Long Beach Blvd, Long Beach, CA 90806"" ""+1562-595-9493"" dentist dental patients",https://www.google.com/search?q=%22Pearlman+D+Hicks%2C+Jr%2C+MD%22+%222360+Long+Beach+Blvd%2C+Long+Beach%2C+CA+90806%22+%22%2B1562-595-9493%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
241,profile:LA_CA_L:google:cid:8019442712982059650,LA_CA_L,google:cid:8019442712982059650,Primary Denture Repair and Implants,"15234 Crenshaw Blvd, Gardena, CA 90249",business_listings,Denture care center,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:fe4a0b2a99a6e2f0,unknown,,Denture care center,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1424-610-9061,,,,33.8927981,-118.3263652,False,https://www.google.com/maps?cid=8019442712982059650,google_profile_only,,eligibility_review_block:3f2c09d94c4caf37,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Primary Denture Repair and Implants"" ""15234 Crenshaw Blvd, Gardena, CA 90249"" ""+1424-610-9061"" dentist dental patients",https://www.google.com/search?q=%22Primary+Denture+Repair+and+Implants%22+%2215234+Crenshaw+Blvd%2C+Gardena%2C+CA+90249%22+%22%2B1424-610-9061%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
242,profile:LA_CA_L:google:cid:15466958758423106428,LA_CA_L,google:cid:15466958758423106428,Sleep Apnea Sherman Oaks,"4521 Sherman Oaks Ave Ste 201, Sherman Oaks, CA 91403",business_listings,Sleep clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:d73fe04c4858867b,unknown,,Sleep clinic,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1323-287-9569,,,,34.1530185,-118.4696263,False,https://www.google.com/maps?cid=15466958758423106428,google_profile_only,,eligibility_review_block:ced90942ddaf0cf2,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Sleep Apnea Sherman Oaks"" ""4521 Sherman Oaks Ave Ste 201, Sherman Oaks, CA 91403"" ""+1323-287-9569"" dentist dental patients",https://www.google.com/search?q=%22Sleep+Apnea+Sherman+Oaks%22+%224521+Sherman+Oaks+Ave+Ste+201%2C+Sherman+Oaks%2C+CA+91403%22+%22%2B1323-287-9569%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
243,profile:LA_CA_L:google:cid:7827430601838141701,LA_CA_L,google:cid:7827430601838141701,Studer Performance Art,"4135 Laurel Canyon Blvd, Studio City, CA 91604",business_listings,Music instruction,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:d4d460f80a65be63,unknown,,Music instruction,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1818-284-2468,,,,34.1463103,-118.3968197,False,https://www.google.com/maps?cid=7827430601838141701,google_profile_only,,eligibility_review_block:536e252326dc6742,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Studer Performance Art"" ""4135 Laurel Canyon Blvd, Studio City, CA 91604"" ""+1818-284-2468"" dentist dental patients",https://www.google.com/search?q=%22Studer+Performance+Art%22+%224135+Laurel+Canyon+Blvd%2C+Studio+City%2C+CA+91604%22+%22%2B1818-284-2468%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
244,profile:LA_CA_L:google:cid:9861830449886396311,LA_CA_L,google:cid:9861830449886396311,TelerainMD-Online Doctor Consultation,"19360 Rinaldi St #375, Porter Ranch, CA 91326",business_listings,Home health care service,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:3fb50d6253134f7d,unknown,,Home health care service,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1858-437-5812,,,625.0,34.273585,-118.554954,False,https://www.google.com/maps?cid=9861830449886396311,google_profile_only,,eligibility_review_block:470d90260693674d,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""TelerainMD-Online Doctor Consultation"" ""19360 Rinaldi St #375, Porter Ranch, CA 91326"" ""+1858-437-5812"" dentist dental patients",https://www.google.com/search?q=%22TelerainMD-Online+Doctor+Consultation%22+%2219360+Rinaldi+St+%23375%2C+Porter+Ranch%2C+CA+91326%22+%22%2B1858-437-5812%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
245,profile:LA_CA_L:google:cid:15840384001208137121,LA_CA_L,google:cid:15840384001208137121,The Allergy Eliminator,"1306 W Glenoaks Blvd, Glendale, CA 91201",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1818-247-4766,,,,34.1661228,-118.2833812,False,https://www.google.com/maps?cid=15840384001208137121,google_profile_only,,eligibility_review_block:3f21e0a4570e8447,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""The Allergy Eliminator"" ""1306 W Glenoaks Blvd, Glendale, CA 91201"" ""+1818-247-4766"" dentist dental patients",https://www.google.com/search?q=%22The+Allergy+Eliminator%22+%221306+W+Glenoaks+Blvd%2C+Glendale%2C+CA+91201%22+%22%2B1818-247-4766%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
246,profile:LA_CA_L:google:cid:8776957313786257906,LA_CA_L,google:cid:8776957313786257906,U Snore No More Treatment Center,"25856 Hemingway Ave, Stevenson Ranch, CA 91381",business_listings,Medical clinic,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:504917ff371eb69d,manual_review,Medical clinic: Category alone does not establish whether dental care is provided,,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1818-205-1122,,,,34.3871819,-118.5817083,False,https://www.google.com/maps?cid=8776957313786257906,google_profile_only,,eligibility_review_block:2002a0bcb3a5a556,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""U Snore No More Treatment Center"" ""25856 Hemingway Ave, Stevenson Ranch, CA 91381"" ""+1818-205-1122"" dentist dental patients",https://www.google.com/search?q=%22U+Snore+No+More+Treatment+Center%22+%2225856+Hemingway+Ave%2C+Stevenson+Ranch%2C+CA+91381%22+%22%2B1818-205-1122%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
247,profile:LA_CA_L:google:cid:3964067785989222189,LA_CA_L,google:cid:3964067785989222189,Workforce Resource & Management Group,"5150 CA-1, Long Beach, CA 90804",business_listings,Consultant,needs_category_review,unreviewed_or_conflicting_category_evidence,exclude_non_dentist_category|include_dental_provider,,,,,,eligibility_group:33f2d6fdc924912e,unknown,,Consultant,,,,,external_evidence_required,category and title evidence do not support a safe batch suggestion,False,+1562-497-0861,,,,33.7829014,-118.1336177,False,https://www.google.com/maps?cid=3964067785989222189,google_profile_only,,eligibility_review_block:52fd2bfc8c173032,singleton_profile,"Fill this row only when it is an exception to a reviewed group decision, or when its group is marked individual_review.",1,phone_and_profile_singleton,3,"""Workforce Resource & Management Group"" ""5150 CA-1, Long Beach, CA 90804"" ""+1562-497-0861"" dentist dental patients",https://www.google.com/search?q=%22Workforce+Resource+%26+Management+Group%22+%225150+CA-1%2C+Long+Beach%2C+CA+90804%22+%22%2B1562-497-0861%22+dentist+dental+patients,,,Verify current patient-facing dental service for this exact profile and address; a shared domain alone is not a decision.
