requested_location,profile_key,clinic_key,observed_sources,observed_source_count,observed_categories,observed_source_decisions,preliminary_profile_status,profile_status_basis,cid,place_id,title,category,address,zip,latitude,longitude,phone,domain,url,votes_count,observation_count,market_assignment_status,eligibility_review_status,prior_manual_profile_decision,prior_manual_decision_evidence,prior_manual_evidence_url,prior_manual_reviewed_on
LA_CA_L,google:cid:5138013122521143211,google:cid:5138013122521143211,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5138013122521143211,ChIJ8UwubmOVwoARqxcra7bjTUc,Pacal George R DDS,Dentist,"2211 Magnolia Blvd #240, Burbank, CA 91506",91506,34.1730596,-118.332223,+1818-841-0685,,,5.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:513858301952216080,google:cid:513858301952216080,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,513858301952216080,ChIJnUilDse-woAREEy_MGeXIQc,Fuks Alexi DDS,Dentist,"8205 Santa Monica Blvd # 12, West Hollywood, CA 90046",90046,34.0911294,-118.367858,,,,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5138807180676361655,google:cid:5138807180676361655,business_listings,1,Endodontist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5138807180676361655,ChIJEwopGx9L3YARt-1wfee1UEc,Dr. Peter Endo,Endodontist,"23332 Hawthorne Blvd #104, Torrance, CA 90505",90505,33.813754,-118.349877,+1310-791-7662,www.peterendo.com,https://www.peterendo.com/,1.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5139939361494461471,google:cid:5139939361494461471,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5139939361494461471,ChIJVVXlRmTDwoARH-zs4J27VEc,Dr. Robert Shimasaki,Dentist,"277 S Euclid Ave, Pasadena, CA 91101",91101,34.1407713,-118.1432174,+1626-793-4185,,,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5140713090348462323,google:cid:5140713090348462323,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5140713090348462323,ChIJnxPy5BHMwoAR87BrqlF7V0c,"Dr. Jay Lutsky, DDS",Dentist,"4444 Tweedy Blvd, South Gate, CA 90280",90280,33.9426383,-118.1936685,+1323-564-2444,,,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5140941622407003815,google:cid:5140941622407003815,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5140941622407003815,ChIJB2rAH8POwoARp_6W7ipLWEc,Mendez Jr Robert M DDS,Dentist,"5707 S Atlantic Blvd # A1, Maywood, CA 90270",90270,33.988668,-118.1856849,+1323-771-8740,,,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5141289666722287093,google:cid:5141289666722287093,business_listings,1,Periodontist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5141289666722287093,ChIJGXGt93-zwoAR9U1eULaHWUc,Dr. Iyad Sood,Periodontist,"1559 CA-1 Ste 101, Hermosa Beach, CA 90254",90254,33.8663162,-118.393827,+1310-372-7686,www.hermosasmilesdentistry.com,http://www.hermosasmilesdentistry.com/,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5145147636041349961,google:cid:5145147636041349961,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5145147636041349961,ChIJp1tNOFbNwoARSXsvy4M8Z0c,"Loretta Gilmore, DDS Professional Dental Corporation, Inc.",Dentist,"10318 Rosecrans Ave, Bellflower, CA 90706",90706,33.9015731,-118.1133956,+1562-925-6735,,,3.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5152835399924573096,google:cid:5152835399924573096,business_listings,1,Dental clinic,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5152835399924573096,ChIJhW8ZCUyZwoARqOOPzn6Mgkc,DaraieDentalGroupInc,Dental clinic,"5620 Wilbur Ave #300a, Tarzana, CA 91356",91356,34.1728024,-118.5439448,+1310-616-6816,,,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5154099333604865658,google:cid:5154099333604865658,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5154099333604865658,ChIJMWp6br_bwoARenaYTAkKh0c,Arcadia Dentaldontics,Dentist,"301 W Huntington Dr #517, Arcadia, CA 91007",91007,34.1349302,-118.0430961,+1626-445-3550,www.arcadiadentaldontics.com,http://www.arcadiadentaldontics.com/,5.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5155582402217678485,google:cid:5155582402217678485,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5155582402217678485,ChIJG2eR-Dst3YARlZZwHuFOjEc,"Dr. David D. Kim, DDS",Dentist,"15919 Pioneer Blvd, Norwalk, CA 90650",90650,33.8873591,-118.08324,+1562-991-5066,,,1.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5156109929608177638,google:cid:5156109929608177638,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5156109929608177638,ChIJT0ycpLg66IAR5ucoqakujkc,Bar-Zion Yossi DDS,Dentist,"303 S Moorpark Rd A, Thousand Oaks, CA 91361",91361,34.174693999999995,-118.876481,+1805-778-0096,,,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5157087108330075595,google:cid:5157087108330075595,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5157087108330075595,ChIJidhdZ9bLwoARy7XCz2ankUc,"Dr. Robert H. Branch, DDS",Dentist,"10300 Compton Ave, Los Angeles, CA 90002",90002,33.9425311,-118.2452604,+1323-357-6602,www.wattshealth.org,http://www.wattshealth.org/,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5159354443513459388,google:cid:5159354443513459388,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5159354443513459388,ChIJvfhIMqHHwoARvPLz64e1mUc,HappyLand Dental,Dentist,"1725 W 6th St, Los Angeles, CA 90017",90017,34.057792899999995,-118.2706,+1213-413-5151,happylanddental.com,http://happylanddental.com/contact,3.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:516009364739241840,google:cid:516009364739241840,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,516009364739241840,ChIJx-AWcRK7woARcLcOhsg7KQc,Doerken Peter w DDS,Dentist,"11835 W Olympic Blvd, Santa Monica, CA 90405",90405,34.033075499999995,-118.4519312,+1310-452-2000,,,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5161315659936359315,google:cid:5161315659936359315,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5161315659936359315,ChIJxwGm38K-woARk-MqND-toEc,Sherr Inna DDS,Dentist,"7791 Sunset Blvd, Los Angeles, CA 90046",90046,34.0984236,-118.3591208,+1323-850-5906,,,27.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5161722390374495945,google:cid:5161722390374495945,business_listings,1,Endodontist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5161722390374495945,ChIJFZOIQ53EwoARybZzgyofokc,Dr. Yoo Kyeom Huh,Endodontist,"777 S Marengo Ave APT 3, Pasadena, CA 91106",91106,34.1464484,-118.1026207,+1216-368-3236,,,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5162003239449872009,google:cid:5162003239449872009,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5162003239449872009,ChIJdZ97GoO1woARiUbTyJgeo0c,Tomoda Dental,Dentist,"25820 Lucille Ave Ste 206, Lomita, CA 90717",90717,33.7889878,-118.3215229,+1310-538-1233,,,5.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5162088254048535812,google:cid:5162088254048535812,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5162088254048535812,ChIJhXj77F7DwoARBIXHyepro0c,"Dr. Shukan C. Kanuga, DDS",Dentist,"310 S Lake Ave #201, Pasadena, CA 91101",91101,34.1404539,-118.1318535,+1626-795-6855,,,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5164313502199246844,google:cid:5164313502199246844,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5164313502199246844,ChIJoep8A8POwoAR_O9Wv8RTq0c,Moulik Bhaswati DDS,Dentist,"4487 Slauson Ave, Maywood, CA 90270",90270,33.9874673,-118.1861281,+1323-386-9127,www.westerndental.com,http://www.westerndental.com/,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5164627653776779585,google:cid:5164627653776779585,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5164627653776779585,ChIJMYX43oa8woARQSmG3HxxrEc,Weintraub Center-Reconstructiv,Dentist,"10833 Le Conte Ave, Los Angeles, CA 90024",90024,34.0658937,-118.4433608,+1310-825-5889,,,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:516702652042309148,google:cid:516702652042309148,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,516702652042309148,ChIJr-R8SHOHwoARHO57DVOyKwc,Low Cost Dental Care,Dentist,"26326 Bouquet Canyon Rd, Santa Clarita, CA 91351",91351,34.4230865,-118.5402313,,,,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5170144811037727713,google:cid:5170144811037727713,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5170144811037727713,ChIJB5-ZHLy7woAR4Zs7I1ALwEc,"Dr. Florence Asadurian, DDS",Dentist,"2566 Overland Ave #630, Los Angeles, CA 90064",90064,34.0392315,-118.4225002,+1310-558-3616,,,5.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5171032180300217195,google:cid:5171032180300217195,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5171032180300217195,ChIJNTVavKK7woARa3vo5F4yw0c,Schneider Susan,Dentist,"2901 Wilshire Blvd #255, Santa Monica, CA 90403",90403,34.0387138,-118.4746478,+1310-829-4335,,,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5171715776518715451,google:cid:5171715776518715451,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5171715776518715451,ChIJRynOaAC1woARO3iuChmgxUc,Pourtemour Raheleh R DDS,Dentist,"16817 Prairie Ave, Lawndale, CA 90260",90260,33.877875,-118.3440489,+1310-370-5681,,,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5177870446709410284,google:cid:5177870446709410284,business_listings,1,Cosmetic dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5177870446709410284,ChIJx3vY3JTbwoAR7Ikb3bx920c,Elysian Dental Group,Cosmetic dentist,"1477 San Marino Ave #1, San Marino, CA 91108",91108,34.1221362,-118.1071243,+1626-755-4556,,,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5179244997440574392,google:cid:5179244997440574392,business_listings,1,Orthodontist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5179244997440574392,ChIJlTBcnAPBwoARuBMqZeJf4Ec,"Stephen Yen, DMD, PhD",Orthodontist,"4650 Sunset Blvd, Los Angeles, CA 90027",90027,34.097451,-118.2898877,+1323-361-2130,www.chla.org,https://www.chla.org/profile/stephen-yen-dmd-phd,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5179346559957247582,google:cid:5179346559957247582,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5179346559957247582,ChIJSYoUcD-5woARXqbkQkG84Ec,Z Dental Group Dentist Los Angeles,Dentist,"6320 Commodore Sloat Dr, Los Angeles, CA 90048",90048,34.0603414,-118.368661,+1323-936-9997,www.zdentalgroup.com,http://www.zdentalgroup.com/,28.0,2,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5181542807506067324,google:cid:5181542807506067324,business_listings,1,Cosmetic dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5181542807506067324,ChIJj6EQdULDwoARfB_h_bqJ6Ec,Pasadena Dental Institute,Cosmetic dentist,"725 E Walnut St, Pasadena, CA 91101",91101,34.1498168,-118.135539,+1626-509-2050,,,2.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5182050150000031130,google:cid:5182050150000031130,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5182050150000031130,ChIJpRSX0x8s3YARmvUC3ydX6kc,Cypress Family Dental,Dentist,"5352 Lincoln Ave, Cypress, CA 90630",90630,33.8315269,-118.0394095,+1714-828-4010,cypressfamilydental.com,https://cypressfamilydental.com/,171.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5182693659432104680,google:cid:5182693659432104680,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5182693659432104680,ChIJrzNbC5fSwoAR6LIelmyg7Ec,One Stop Implants,Dentist,"11005 Firestone Blvd, Norwalk, CA 90650",90650,33.9227058,-118.0981994,+1562-863-8888,www.onestopimplants.com,http://www.onestopimplants.com/,168.0,2,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:518885649788835106,google:cid:518885649788835106,business_listings,1,Endodontist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,518885649788835106,ChIJV1aTMU2HwoARIhW20r9zMwc,Dr. Sara Soumeeh,Endodontist,"27421 Tourney Rd #100, Valencia, CA 91355",91355,34.4209128,-118.5793617,+1562-548-3630,endoxgroup.com,https://endoxgroup.com/about/meet-the-doctors/,1.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:518900692175639989,google:cid:518900692175639989,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,518900692175639989,ChIJ174M0PvSwoARtVXVJm6BMwc,Heritage Dental,Dentist,"12155 Mora Dr #15, Santa Fe Springs, CA 90670",90670,33.940752,-118.0731658,+1562-903-7741,heritagedentalfamily.com,http://heritagedentalfamily.com/,40.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5189388173693129738,google:cid:5189388173693129738,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5189388173693129738,ChIJ_7HfT-XbwoARCpSXpgxpBEg,.,Dentist,"45 E Foothill Blvd, Arcadia, CA 91006",91006,34.151299,-118.029577,+1626-294-9119,,,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5191562197223709529,google:cid:5191562197223709529,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5191562197223709529,ChIJQ6sMyB3RwoARWZvd8k8iDEg,Dentists of Montebello,Dentist,"892 W Beverly Blvd, Montebello, CA 90640",90640,34.0180058,-118.1072615,+1323-313-1070,www.dentistsofmontebello.com,https://www.dentistsofmontebello.com/?sc_cid=GBP%3AO%3AGP%3A1053%3AOrganic_Search%3AGeneral%3Ana&_vsrefdom=organic_gbp&y_source=1_NDI0NTU4MDYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,638.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5191813628086243135,google:cid:5191813628086243135,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5191813628086243135,ChIJpxwJ-17DwoARP88cwvwGDUg,Giles Maria,Dentist,"350 S Lake Ave #255, Pasadena, CA 91101",91101,34.1396951,-118.1318219,+1626-449-1936,,,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5195267749500912484,google:cid:5195267749500912484,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5195267749500912484,ChIJjxwQIwK6woARZIMLEn5MGUg,"P. ELI MASTOUR, D.D.S",Dentist,"5620 Sawtelle Blvd, Culver City, CA 90230",90230,33.9949332,-118.3947023,+1310-390-6212,www.mywladental.com,http://www.mywladental.com/,31.0,2,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:519801636588710036,google:cid:519801636588710036,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,519801636588710036,ChIJhToDgTScwoARlGiJntW0Ngc,Dr. Kevin Ghiani,Dentist,"6739 3/4 Fallbrook Ave, West Hills, CA 91307",91307,34.1924344,-118.623759,+1818-592-6060,,,1.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5198089197413986029,google:cid:5198089197413986029,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5198089197413986029,ChIJq6qaKNy0woAR7e6nmpVSI0g,Houman Baratian,Dentist,"19800 Hawthorne Blvd #224, Torrance, CA 90503",90503,33.853138699999995,-118.3522672,+1424-276-7700,,,3.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5198478479376611692,google:cid:5198478479376611692,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5198478479376611692,ChIJCSEAN0HPwoARbHnBX6K0JEg,"Dr. Consuelo D'alessandro, DDS",Dentist,"3945 Whittier Blvd, Los Angeles, CA 90023",90023,34.0241617,-118.1877359,+1323-265-1998,,,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5199445426038862092,google:cid:5199445426038862092,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5199445426038862092,ChIJ2Q-yzS823YARDHETMBEkKEg,Furesh John J DDS,Dentist,"530 W 9th St, San Pedro, CA 90731",90731,33.7361927,-118.288649,+1310-547-2421,www.fureshdental.com,http://www.fureshdental.com/,6.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5201866196604607924,google:cid:5201866196604607924,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5201866196604607924,ChIJGYhNo3KWwoARtN26wb69MEg,Aida Sahakian Inc,Dentist,"12420 Burbank Blvd, Valley Village, CA 91607",91607,34.1717448,-118.4037999,+1818-509-0077,,,25.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5203455550341974905,google:cid:5203455550341974905,business_listings,1,Dental clinic,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5203455550341974905,ChIJAQB0JwmWwoAReQurAkFjNkg,Dr. Alexander Gerbakher,Dental clinic,"12135 Magnolia Blvd, Valley Village, CA 91607",91607,34.1650429,-118.3978508,+1818-761-0001,,,6.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5203473622082767527,google:cid:5203473622082767527,business_listings,1,Orthodontist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5203473622082767527,ChIJf7sds58z3YARp8pbqrBzNkg,Marvis Y Sorrell DMD MDS,Orthodontist,"4301 Atlantic Ave Unit 2, Long Beach, CA 90807",90807,33.8345595,-118.1854508,+1562-427-1426,,,2.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5203518527998913572,google:cid:5203518527998913572,business_listings,1,Orthodontist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5203518527998913572,ChIJK9EzNkU13YARJOyJI4icNkg,Orthodontics of Carson,Orthodontist,"101 W Carson St, Carson, CA 90745",90745,33.8320527,-118.2785624,+1424-509-1703,orthodontistcarson.com,https://orthodontistcarson.com/,102.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5204590832456130822,google:cid:5204590832456130822,maps_specialist,1,Dental hygienist,needs_category_review,pending_manual_review,unreviewed_or_conflicting_category_evidence,5204590832456130822,ChIJvXILYQDHwoARBmHNeclrOkg,Orthodontist,Dental hygienist,"Orchard Ave. &, W Pico Blvd, Los Angeles, CA 90006",90006,34.0472829,-118.2885744,,,,,1,eligible_target_zip,exclude_non_dentist_category,,,,
LA_CA_L,google:cid:5205727434481691547,google:cid:5205727434481691547,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5205727434481691547,ChIJ0eLxacBL3YARm2vJQYV1Pkg,"Lou Turchi, DDS, Inc.",Dentist,"827 Deep Valley Dr, Rolling Hills Estates, CA 90274",90274,33.7690134,-118.3677353,+1310-377-6701,,,3.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5206896094545896748,google:cid:5206896094545896748,business_listings,1,Orthodontist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5206896094545896748,ChIJ7bPbnSGcwoARLOXGIWmcQkg,Scott E Feldman,Orthodontist,"6325 CA-27 #424, Woodland Hills, CA 91367",91367,34.185558,-118.606624,+1818-348-6883,scottfeldmanortho.com,http://scottfeldmanortho.com/,20.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:520855685216731731,google:cid:520855685216731731,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,520855685216731731,ChIJ1RIkAABL3YARUwKWcHxzOgc,Rainbow Dental Care,Dentist,"3220 Sepulveda Blvd STE 206, Torrance, CA 90505",90505,33.8246478,-118.3438184,+1310-325-5877,,,3.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5209579712472500577,google:cid:5209579712472500577,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5209579712472500577,ChIJeQPgMNadwoARYUkBnyUlTEg,"Dr. Jennifer Lo, DDS",Dentist,"23314 Hatteras St, Woodland Hills, CA 91367",91367,34.1752602,-118.6346565,+1818-667-9158,,,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5210598659981120662,google:cid:5210598659981120662,business_listings,1,Dental clinic,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5210598659981120662,ChIJnVzEcWLRwoARlhRN09_DT0g,Family and Cosmetics Dentistry,Dental clinic,"616 N Montebello Blvd, Montebello, CA 90640",90640,34.0195277,-118.1048382,+1323-728-3714,,,1.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5218574203768878107,google:cid:5218574203768878107,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5218574203768878107,ChIJJ44t6pKGwoARGzSp0ZYZbEg,"Dr. David S. Kim, DDS",Dentist,"25078 Peachland Ave # G, Newhall, CA 91321",91321,34.3786882,-118.5465941,+1661-255-0220,www.enhancedentist.com,https://www.enhancedentist.com/,69.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5220721406928231983,google:cid:5220721406928231983,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5220721406928231983,ChIJpcRmm8e4woARLx48g3W6c0g,Stafford Richard F DDS,Dentist,"321 N Larchmont Blvd, Los Angeles, CA 90004",90004,34.0770069,-118.3239524,+1323-856-9502,,,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5221425365121552333,google:cid:5221425365121552333,business_listings,1,Pediatric dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5221425365121552333,ChIJuyjOB82wwoARzc9IjbQ6dkg,"Dr. Deepa Sreenivasan, DDS",Pediatric dentist,"8540 S Sepulveda Blvd, Los Angeles, CA 90045",90045,33.9600193,-118.395375,+1310-216-5754,www.smilewestchester.com,https://www.smilewestchester.com/,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5221934566691562941,google:cid:5221934566691562941,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5221934566691562941,ChIJMRGZB9OwwoARveX7R9IJeEg,All In One Dental,Dentist,"8930 S Sepulveda Blvd #118, Los Angeles, CA 90045",90045,33.9551511,-118.3957564,+1310-645-6033,westchesterfamilydentists.com,http://westchesterfamilydentists.com/,349.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5223384030146014208,google:cid:5223384030146014208,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5223384030146014208,ChIJpxMeWWaZwoARACxNyhkwfUg,Your Gums,Dentist,"19231 Victory Blvd, Reseda, CA 91335",91335,34.1869342,-118.5522939,+1818-881-7337,,,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5223608295811427312,google:cid:5223608295811427312,business_listings,1,Dental clinic,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5223608295811427312,ChIJq6p6roLEwoAR8KuftRH8fUg,Premier Dental Clinic,Dental clinic,"777 S Arroyo Pkwy Unit 104, Pasadena, CA 91105",91105,34.1322727,-118.1477885,+1626-229-9905,premierdentalclinic.business.site,https://premierdentalclinic.business.site/?m=true,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5226546851499114899,google:cid:5226546851499114899,business_listings,1,Orthodontist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5226546851499114899,ChIJF0VQ-229woARk4GKhatsiEg,Sinai Orthodontics,Orthodontist,"12930 Ventura Blvd Ste. 226b, Studio City, CA 91604",91604,34.1451843,-118.4151868,+1818-287-0910,sinaiorthodontics.com,https://sinaiorthodontics.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-listing,156.0,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5227947286268607503,google:cid:5227947286268607503,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5227947286268607503,ChIJbytAHTy5woARD_yBpltmjUg,Wilshire Dental Care: Rudoy Leo Aroni DDS,Dentist,"6200 Wilshire Blvd #1508, Los Angeles, CA 90048",90048,34.0628452,-118.3636665,+1323-938-6137,,,,1,eligible_target_zip,include_dental_provider,,,,
LA_CA_L,google:cid:5228220528967757935,google:cid:5228220528967757935,business_listings,1,Dentist,automatic_include,include_dental_provider,all_exact_profile_sources_pass_frozen_category_rule,5228220528967757935,ChIJWRlNYkjHwoARbzCH7N5ejkg,Garcia Gerald DDS,Dentist,"3748 Sunset Blvd, Los Angeles, CA 90026",90026,34.0907042,-118.2787188,+1323-669-1555,,,,1,eligible_target_zip,include_dental_provider,,,,
